date,hour_et,calls_sold_d-7,puts_sold_d-7,calls_premium_d-7,puts_premium_d-7,calls_sold_d-6,puts_sold_d-6,calls_premium_d-6,puts_premium_d-6,calls_sold_d-5,puts_sold_d-5,calls_premium_d-5,puts_premium_d-5,calls_sold_d-4,puts_sold_d-4,calls_premium_d-4,puts_premium_d-4,calls_sold_d-3,puts_sold_d-3,calls_premium_d-3,puts_premium_d-3,calls_sold_d-2,puts_sold_d-2,calls_premium_d-2,puts_premium_d-2,calls_sold_d-1,puts_sold_d-1,calls_premium_d-1,puts_premium_d-1,calls_sold_d0,puts_sold_d0,calls_premium_d0,puts_premium_d0,calls_sold_d1,puts_sold_d1,calls_premium_d1,puts_premium_d1,calls_sold_d2,puts_sold_d2,calls_premium_d2,puts_premium_d2,calls_sold_d3,puts_sold_d3,calls_premium_d3,puts_premium_d3,calls_sold_d4,puts_sold_d4,calls_premium_d4,puts_premium_d4,calls_sold_d5,puts_sold_d5,calls_premium_d5,puts_premium_d5,calls_sold_d6,puts_sold_d6,calls_premium_d6,puts_premium_d6,calls_sold_d7,puts_sold_d7,calls_premium_d7,puts_premium_d7,spy_prev_close,close,day_of_week,calls_sold_total,puts_sold_total,pc_ratio,imbalance,calls_premium_total,puts_premium_total,dealer_sold_premium_imbalance,ret_next_hour,y_syn,y
2024-01-16,14,59.0,10043.0,23649.07,22104.41,365.0,22835.0,101667.05,93707.43,3197.0,35045.0,551121.6699999999,388485.7,28133.0,71091.0,2560525.46,2085632.98,104848.0,57054.0,4194299.23,3818290.99,79744.0,9483.0,985011.99,1312718.62,66227.0,2605.0,241733.50999999998,597220.11,11420.0,846.0,17306.21,267290.83,10142.0,88.0,10197.94,38409.020000000004,644.0,38.0,644.0,19844.0,218.0,75.0,218.0,47664.21,137.0,11.0,137.0,8102.999999999999,30.0,2.0,30.0,1685.0000000000002,28.0,1.0,28.0,967.0,4.0,1.0,4.0,1060.0,476.68,474.29,1,305196.0,209218.0,0.6855201247733079,95978.0,8686573.13,8703183.3,0.0009551697901497849,0.0013915536907798324,UP,UP
2024-01-16,15,484.0,2122.0,202317.85,2136.73,475.0,7358.0,149237.81,8591.07,1892.0,17132.0,436445.74,25949.51,8227.0,65655.0,1097493.51,305891.71,72042.0,79381.0,3414915.42,1900532.16,65450.0,23651.0,514529.41,1791605.58,38178.0,5001.0,68235.92,905556.87,4704.0,1526.0,4928.45,424102.71,1749.0,380.0,2140.14,140730.16999999998,874.0,293.0,874.0,138772.35,350.0,287.0,350.0,163273.01,435.0,13.0,435.0,8746.0,298.0,3.0,298.0,2374.0,38.0,2.0,38.0,1734.0,21.0,0.0,21.0,0.0,476.68,474.95,1,195217.0,202804.0,1.0388644431579275,-7587.0,5892260.25,5819995.869999999,-0.006169979486411253,-0.007632382356037462,DOWN,DOWN
2024-01-17,9,286.0,23826.0,103815.87,409419.7,656.0,48385.0,177869.95,1527501.44,8855.0,86314.0,1735261.4100000001,4799963.1,33352.0,92216.0,4483370.93,8523316.54,74543.0,39760.0,6354427.91,5582399.36,47181.0,12284.0,2380037.4899999998,2420668.87,35009.0,7359.0,980773.23,2001672.52,27841.0,3286.0,399982.37,1175393.78,10725.0,979.0,76806.67,442369.46,16993.0,265.0,60610.91,145764.39,19739.0,116.0,48933.41,74599.0,9344.0,13.0,17094.500000000004,10053.0,4286.0,58.0,4433.09,48622.99999999999,8793.0,0.0,8793.0,0.0,104.0,1.0,104.0,1068.0,474.93,471.325,2,297707.0,314862.0,1.0576237710229937,-17155.0,16832314.74,27162812.16,0.23481003801809167,0.0014745663820081509,UP,UP
2024-01-17,10,577.0,33031.0,224707.58,316679.6,1519.0,42634.0,448819.1,896290.54,10203.0,68250.0,2208647.02,2571755.76,44111.0,89054.0,6629108.79,6035588.649999999,140273.0,61467.0,13247660.58,6557915.1899999995,114154.0,13168.0,6245741.97,2155519.39,62739.0,3503.0,1788593.75,813902.98,27520.0,1047.0,359814.91000000003,346127.72,22350.0,628.0,123338.8,260253.47999999998,16288.0,1060.0,51653.39,521586.02999999997,2527.0,60.0,4598.42,38874.99,1978.0,6.0,2617.19,4212.0,800.0,19.0,802.0,15519.999999999998,336.0,1.0,336.0,894.0,556.0,0.0,556.0,0.0,474.93,472.02,2,445931.0,313928.0,0.7039833516851173,132003.0,31336995.500000004,20535120.33,-0.2082404967902347,0.0003366382780391013,FLAT,FLAT
2024-01-17,11,202.0,12313.0,91574.76000000001,49232.82,320.0,21232.0,114367.19,149639.98,2763.0,39587.0,719840.84,606897.43,10379.0,65154.0,1866831.93,2039472.3499999999,65397.0,80365.0,7257808.42,4899914.36,92668.0,44400.0,5660716.71,4829335.87,44876.0,4258.0,1242230.91,740499.76,26414.0,713.0,259287.79,189595.72,42807.0,2377.0,191918.65,821190.3099999999,16624.0,130.0,42119.869999999995,59375.93,1966.0,80.0,2245.7,44364.13,1178.0,0.0,1200.93,0.0,251.0,10.0,251.0,7290.000000000001,533.0,0.0,533.0,0.0,30.0,0.0,30.0,0.0,474.93,472.1789,2,306408.0,270619.0,0.8831982193680218,35789.0,17450957.7,14436808.660000002,-0.09452368052284936,-0.0010565910505530654,DOWN,DOWN
2024-01-17,12,96.0,20697.0,36149.0,80220.95,1682.0,22149.0,444132.59,181142.11000000002,5913.0,43277.0,1089681.55,865450.24,39691.0,100052.0,4401917.4399999995,4465068.57,86561.0,74034.0,5141277.95,6424240.71,79474.0,9993.0,2088967.89,1489351.56,35257.0,1421.0,332472.02,339583.38,26331.0,846.0,107901.77,279704.82,5444.0,428.0,10265.7,183154.81,1121.0,54.0,1298.87,27504.06,2007.0,4.0,2779.9300000000003,2416.0,543.0,1.0,543.0,717.0,33.0,0.0,33.0,0.0,218.0,1.0,218.0,922.0000000000001,205.0,0.0,205.0,0.0,474.93,471.68,2,284576.0,272957.0,0.9591708366132099,11619.0,13657843.709999999,14339476.210000003,0.024346348220032746,-0.0021620590230665487,DOWN,DOWN
2024-01-17,13,984.0,29650.0,277782.66,174014.48,7262.0,54114.0,1203900.36,964266.27,34418.0,90088.0,3120406.52,3692367.3,93868.0,84299.0,4638590.28,6368109.32,77357.0,28986.0,2179567.07,3640667.3899999997,46634.0,5698.0,467570.35,1337762.14,20180.0,1447.0,66012.09,427341.05,17936.0,528.0,39264.119999999995,213980.88,3223.0,530.0,3324.21,268285.97,618.0,91.0,633.94,57026.97,175.0,24.0,175.0,17973.0,171.0,24.0,171.0,19458.0,714.0,1.0,714.0,806.0,170.0,0.0,170.0,0.0,102.0,0.0,102.0,0.0,474.93,470.6602,2,303812.0,295480.0,0.972575145155647,8332.0,11998383.6,17182058.77,0.17764210371701172,0.0017205618830741388,UP,UP
2024-01-17,14,771.0,12402.0,255316.06000000003,40079.93,1437.0,34095.0,313838.95,186900.98,20717.0,43841.0,2543643.14,816200.24,77476.0,66368.0,4726161.5,2775433.2399999998,96882.0,19609.0,2286523.29,1658098.92,51703.0,2271.0,291370.07,438983.02999999997,15951.0,956.0,31537.63,261581.5,2354.0,685.0,2749.4900000000002,253610.08000000002,215.0,134.0,215.0,62354.94,213.0,56.0,213.0,33109.92,147.0,91.0,147.0,59328.0,89.0,0.0,89.0,0.0,550.0,2.0,550.0,1787.0,55.0,0.0,55.0,0.0,2.0,0.0,2.0,0.0,474.93,471.47,2,268562.0,180510.0,0.6721352983680784,88052.0,10452411.130000003,6587467.78,-0.226817536111222,0.0017074257110737655,UP,UP
2024-01-17,15,533.0,46886.0,176498.86,47924.09,1448.0,37061.0,343389.39999999997,88976.62999999999,12089.0,50995.0,1689151.45,416767.81,65970.0,81540.0,3953725.17,2531152.31,82607.0,70520.0,1847926.14,5406063.79,61092.0,8761.0,250692.22,1406408.18,17048.0,2556.0,17331.58,650452.73,4883.0,1300.0,4901.37,398469.72,429.0,417.0,429.0,181526.41,386.0,262.0,386.0,144927.97,107.0,129.0,107.0,85059.0,129.0,121.0,129.0,91647.0,50.0,3.0,50.0,2532.0,100.0,3.0,100.0,2973.0,51.0,0.0,51.0,0.0,474.93,472.275,2,246922.0,300554.0,1.2172021934043253,-53632.0,8284868.1899999995,11454880.64,0.16059031334695262,0.003377269599280131,UP,UP
2024-01-18,9,163.0,1796.0,140719.0,2345.25,18.0,2287.0,14695.0,3122.36,71.0,6331.0,49320.05,13824.769999999999,135.0,12325.0,81606.07,46436.350000000006,108.0,29302.0,53786.06,180422.08000000002,932.0,24045.0,372712.4,258539.11000000002,2668.0,27237.0,834926.1499999999,535859.1699999999,7966.0,50895.0,1847558.97,1867554.95,17252.0,82320.0,2636493.93,5348596.1899999995,65777.0,57372.0,6160495.55,6074135.6899999995,87344.0,10767.0,4811867.98,1742385.86,48710.0,1833.0,1314738.33,436292.35,22593.0,343.0,294586.19,111197.31,19745.0,320.0,101763.31,130272.45,4496.0,2.0,11717.82,1066.0,472.29,473.87,3,277978.0,307175.0,1.1050334918586902,-29197.0,18726986.810000002,16752049.889999997,-0.055664896899524606,0.0008443243927659656,UP,UP
2024-01-18,10,33.0,3446.0,29777.019999999997,4641.09,6.0,1109.0,4696.0,1326.08,120.0,8125.0,83515.15999999999,15854.12,47.0,2794.0,30135.0,6960.51,344.0,18867.0,175161.03999999998,82922.02,1766.0,40417.0,708482.76,209912.95,1487.0,33072.0,489484.8,379524.79,5210.0,50699.0,1230112.69,1184680.6,25982.0,88565.0,4120438.42,4080820.36,105580.0,84492.0,10294132.44,6563791.5200000005,129709.0,26810.0,7047856.4799999995,3257902.03,59174.0,3157.0,1467879.29,645123.62,24020.0,1472.0,228046.12,425403.69,58216.0,512.0,221820.19,195231.55000000002,1939.0,41.0,3282.9500000000003,18826.95,472.29,474.2701,3,413633.0,363578.0,0.8789869280258611,50055.0,26134820.36,17072921.88,-0.209728581272887,0.00041874872567340546,FLAT,FLAT
2024-01-18,11,1.0,1094.0,957.0,1098.0,0.0,334.0,0.0,415.95,14.0,21577.0,10519.0,21761.37,35.0,1426.0,22345.97,2509.19,529.0,7125.0,280300.75,20807.11,1048.0,6781.0,482856.27,30844.26,482.0,41009.0,178985.68,263014.86,1847.0,36735.0,471267.57999999996,567780.76,14722.0,82695.0,2549666.32,2661989.2600000002,68203.0,100450.0,6705983.91,5936684.8,105025.0,47831.0,5401077.27,4882805.49,36981.0,5181.0,803945.4,875203.58,22727.0,884.0,154268.91,241089.30000000002,19207.0,282.0,56487.590000000004,99211.93,1426.0,14.0,2469.87,6440.0,472.29,474.4687,3,272247.0,353418.0,1.298152045751475,-81171.0,17121131.52,15611655.860000001,-0.04611509684391419,-0.0027160906504475487,DOWN,DOWN
2024-01-18,12,14.0,1521.0,11935.0,1521.0,6.0,352.0,4515.0,401.19,14.0,674.0,8816.0,1275.65,15.0,1990.0,8135.0,4954.08,1340.0,11604.0,621872.5700000001,40738.45,1165.0,34414.0,417291.64999999997,205291.18,1296.0,29948.0,337252.54,376263.19,5296.0,76295.0,899681.93,2098406.77,58232.0,110314.0,5754711.83,6005524.05,107239.0,71568.0,5409948.14,7124521.17,69485.0,21641.0,1521857.02,3500597.26,30440.0,2623.0,234399.85,663596.59,14163.0,546.0,43977.09,187956.95,5438.0,180.0,8203.550000000001,78367.02,1133.0,5.0,1192.66,2690.0,472.29,473.18,3,295276.0,363675.0,1.2316442921191304,-68399.0,15283789.83,20292104.549999997,0.14077832215556113,0.001690899868971606,UP,UP
2024-01-18,13,0.0,1898.0,0.0,1898.0,0.0,357.0,0.0,382.13,7.0,852.0,4680.0,1119.67,420.0,7917.0,218450.0,14928.36,595.0,18206.0,265673.69,77918.69,1504.0,19939.0,471838.91,151262.45,2750.0,36546.0,628379.63,560923.91,24064.0,74650.0,3083970.73,2524995.24,86437.0,86372.0,6411216.63,5353202.73,111998.0,29569.0,4199747.25,2790606.94,62610.0,6370.0,806396.9500000001,1026585.98,29068.0,703.0,112626.31,210021.61,7100.0,209.0,12267.34,82940.09999999999,4218.0,576.0,4230.37,239225.94999999998,117.0,39.0,117.0,21475.99,472.29,473.9801,3,330888.0,284203.0,0.8589099634926051,46685.0,16219594.809999999,13057487.749999998,-0.10800622136852331,0.0037130250826986452,UP,UP
2024-01-18,14,14.0,1769.0,13566.0,1769.0,0.0,523.0,0.0,728.51,29.0,3018.0,23161.0,3022.9900000000002,50.0,6015.0,34008.0,7064.16,49.0,11694.0,32027.0,13971.41,216.0,9583.0,117178.07,13992.6,519.0,9070.0,202467.12,20906.01,2581.0,25627.0,840244.16,98638.52,14061.0,50905.0,2627101.41,489358.27999999997,51418.0,95760.0,5561961.84,1842742.18,102308.0,113861.0,6220020.15,4826325.54,100895.0,36346.0,2820438.31,2901725.39,51565.0,9640.0,445653.15,1440456.65,32976.0,334.0,87249.2,101939.89,2832.0,107.0,3372.26,40017.04,472.29,475.74,3,359513.0,374252.0,1.0409971266684626,-14739.0,19028447.669999998,11802658.17,-0.2343668611012029,0.0015134317063941836,UP,UP
2024-01-18,15,85.0,231.0,95072.01,231.0,171.0,25.0,177394.09,25.0,372.0,251.0,348743.92000000004,258.04,167.0,413.0,137286.0,414.05,189.0,6693.0,140557.97999999998,6704.0,251.0,6501.0,157968.34,6548.84,515.0,10566.0,264409.39,13252.78,946.0,13729.0,399799.73,16114.68,2552.0,19451.0,841500.4,31975.19,4780.0,37186.0,1053088.58,110275.27,49226.0,65661.0,6075602.07,526478.39,63752.0,68562.0,3294549.17,1672412.4200000002,62176.0,20446.0,776611.8300000001,1393645.73,41221.0,1768.0,91250.03,307876.32,3167.0,623.0,3258.9900000000002,171285.63,472.29,476.46,3,229570.0,252106.0,1.0981661366899065,-22536.0,13857092.53,4257497.34,-0.5299372085645498,0.0030432775049322974,UP,UP
2024-01-19,9,18.0,2404.0,15194.0,3847.62,484.0,11828.0,356358.75,31984.82,202.0,6288.0,130060.03,22394.34,458.0,13031.0,245250.66,75397.95999999999,1168.0,18932.0,518611.91000000003,198965.65,3410.0,23708.0,1207985.99,449517.26999999996,29559.0,31140.0,7871597.29,1078466.07,14185.0,43753.0,2828725.39,2596218.59,50472.0,60698.0,6755174.8,5882196.5200000005,92109.0,19705.0,7842995.94,2845338.05,57068.0,3403.0,2816188.85,707504.5900000001,90084.0,1758.0,2287651.99,499898.53,16295.0,756.0,202223.62,282725.8,15168.0,73.0,81495.25,34651.939999999995,4298.0,11.0,10662.35,5870.0,476.49,477.91,4,374978.0,237488.0,0.6333384891923437,137490.0,33170176.820000004,14714977.75,-0.3854054400726897,0.000774832081354199,UP,UP
2024-01-19,10,66.0,2753.0,56017.0,4833.46,575.0,4761.0,461854.27,9082.58,175.0,5290.0,121737.98,16317.73,213.0,22990.0,125091.23,102482.38,813.0,20123.0,398726.93,151394.45,2741.0,28412.0,1093175.28,390889.32,7459.0,70567.0,2318929.15,1637881.77,12561.0,78482.0,2548979.35,3291382.8,48483.0,108741.0,7018950.21,7783053.8100000005,158925.0,62735.0,14424999.81,6804400.79,104584.0,8741.0,5268323.92,1402273.47,79353.0,2105.0,1931400.16,490255.4,31789.0,1067.0,320268.42,348003.64999999997,22802.0,613.0,94143.90000000001,246749.82,3904.0,12.0,7817.61,6177.99,476.49,478.2803,4,474443.0,417392.0,0.8797516245368153,57051.0,36190415.22,22685179.419999994,-0.22938597703477526,0.0012329589991475546,UP,UP
2024-01-19,11,60.0,845.0,58380.11,961.03,271.0,4256.0,232526.19,4948.639999999999,59.0,3433.0,45682.96,7237.6,244.0,12161.0,166751.93,44084.01,540.0,22236.0,314073.44,112595.53,1995.0,14574.0,937563.4,106032.5,4475.0,24872.0,1655952.61,282374.49,4168.0,32324.0,1158088.4200000002,607936.76,12714.0,68962.0,2500563.83,2235110.84,76982.0,100570.0,9214571.37,5742719.42,109464.0,56717.0,7231233.82,5505371.21,86294.0,8871.0,2795358.86,1433653.8199999998,25069.0,2280.0,338140.77,575947.03,25873.0,574.0,129575.98999999999,199238.92,6210.0,370.0,12396.98,164455.93,476.49,478.87,4,354418.0,353045.0,0.9961260432596648,1373.0,26790860.679999996,17022667.73,-0.2229492420375411,0.0027669304821767615,UP,UP
2024-01-19,12,198.0,805.0,204451.04,1132.25,369.0,1657.0,339200.99,2041.02,154.0,2053.0,125239.06999999999,3617.5,614.0,3426.0,431899.23,7888.41,246.0,4031.0,157213.16,12261.23,509.0,9791.0,271702.07,40800.28,3003.0,20115.0,1297733.94,131843.95,3960.0,22296.0,1401098.56,217654.97,7032.0,43734.0,1859974.6400000001,769465.4,34519.0,80372.0,5341864.04,2580703.24,85665.0,84756.0,7383537.05,4838066.18,109396.0,34290.0,5601556.03,3124395.14,42446.0,5683.0,959964.47,921905.83,29356.0,1356.0,247713.21,375836.58,22061.0,637.0,83075.2,224830.7,476.49,480.195,4,339528.0,315002.0,0.9277644259091216,24526.0,25706222.700000003,13252442.68,-0.31966649520784185,0.0030704193088224568,UP,UP
2024-01-19,13,36.0,913.0,44182.0,919.98,230.0,2694.0,253819.59,2761.4,79.0,3498.0,80379.98999999999,3666.0899999999997,197.0,4515.0,176098.02,5253.76,139.0,2307.0,110967.95999999999,3723.32,482.0,8792.0,331828.43,21377.65,1738.0,14927.0,974939.03,46595.52,2018.0,18379.0,951430.7899999999,80967.68,3994.0,31123.0,1424705.78,205366.5,7706.0,45207.0,2091287.06,487545.6,13777.0,63441.0,2301089.6,1222765.19,57237.0,99994.0,5961444.4,3923030.32,83204.0,59317.0,5387256.51,4101629.0100000002,84337.0,14188.0,2535239.29,1555365.36,26874.0,2111.0,278510.51,415861.82,476.49,481.6694,4,282048.0,371406.0,1.3168184138858747,-89358.0,22903178.96,12076829.2,-0.3095010644502861,0.0011223465721509035,UP,UP
2024-01-19,14,23.0,51.0,29238.02,66.0,401.0,139.0,482398.86,139.0,360.0,481.0,396860.1,481.0,155.0,10178.0,154700.94,10366.21,208.0,4428.0,184663.93,6066.59,191.0,5755.0,151231.22,6254.91,731.0,6211.0,510808.21,8135.12,1025.0,7179.0,606011.06,14952.04,1714.0,18157.0,849061.8,48377.57,2095.0,23241.0,823773.24,85552.87999999999,6262.0,36246.0,1824577.5,219818.67,19931.0,54341.0,4135650.29,712754.17,39480.0,107376.0,4721145.51,3236814.02,108864.0,96503.0,6495641.33,6227925.53,85309.0,13408.0,2133034.69,1630393.04,476.49,482.21,4,266749.0,383694.0,1.438408391407509,-116945.0,23498796.7,12208096.75,-0.31620504779588104,0.00043549490885721147,FLAT,FLAT
2024-01-19,15,641.0,138.0,845980.02,138.0,384.0,107.0,466987.34,107.0,279.0,105.0,310825.9,105.0,769.0,880.0,784169.99,880.0,253.0,3079.0,231344.98,3086.9,938.0,3111.0,772783.4299999999,3189.34,1605.0,9920.0,1152623.0,10987.1,1674.0,6841.0,1020276.38,6973.58,1401.0,11998.0,714673.8,17666.53,1802.0,16900.0,751014.85,24002.27,5563.0,31867.0,1747239.78,50131.82,25725.0,34365.0,5663082.72,118488.32,17007.0,51361.0,2114542.5700000003,395310.48,83386.0,89655.0,3771902.07,2657932.89,47273.0,24109.0,509733.8,2283127.32,476.49,482.42,4,188700.0,284436.0,1.5073449920481858,-95736.0,20857180.63,5572126.55,-0.5783372971489077,0.005389494631234112,UP,UP
2024-01-22,9,99.0,15529.0,96774.02,28348.66,276.0,5195.0,239210.99,9404.220000000001,400.0,4840.0,307954.73,11283.85,591.0,6543.0,388528.87,22132.36,518.0,12128.0,290905.72,60124.229999999996,2130.0,21066.0,989154.98,151255.76,1249.0,22752.0,458346.46,256585.18,5871.0,36732.0,1633134.39,735534.37,12788.0,58340.0,2304571.29,2152915.6,53272.0,83791.0,6577338.51,5469311.58,106674.0,40515.0,8104765.54,4300195.72,56449.0,6581.0,2327744.46,1080169.66,29596.0,930.0,547320.48,230822.91999999998,16948.0,377.0,142872.89,140125.57,8316.0,50.0,27866.38,22079.05,482.43,485.02,0,295177.0,315369.0,1.0684064137786196,-20192.0,24436489.71,14670288.730000002,-0.2497316672347135,-0.0030308028534905104,DOWN,DOWN
2024-01-22,10,102.0,1164.0,95922.88,1640.8799999999999,73.0,2044.0,62885.03,3625.66,84.0,2620.0,63520.9,5865.14,1173.0,3663.0,812829.21,10954.71,402.0,10891.0,208800.74,50804.6,1397.0,15199.0,605426.37,112458.91,1168.0,22162.0,381229.51,280648.03,3893.0,80310.0,978904.98,1915567.5199999998,14779.0,131424.0,2024273.0899999999,5672037.99,70912.0,155129.0,6630326.0,11855716.08,119566.0,67107.0,7345246.91,8042288.87,60673.0,9480.0,1928113.78,1747308.57,35138.0,1052.0,481161.59,302632.13,13264.0,416.0,77638.01,156134.93,8318.0,279.0,21293.36,125738.86,482.43,483.55,0,330942.0,502940.0,1.5197224891354988,-171998.0,21717572.36,30283422.88,0.16472474191053263,0.0010753800020679985,UP,UP
2024-01-22,11,43.0,703.0,38485.04,747.07,30.0,1958.0,23041.0,2268.9900000000002,378.0,971.0,249922.24000000002,1729.9,109.0,2784.0,62328.14,8058.049999999999,769.0,13204.0,375252.64,58793.31,1186.0,13306.0,443779.11,102101.58,1007.0,21179.0,279032.86,283407.28,3452.0,44673.0,687201.08,1163251.77,24916.0,82523.0,2926087.0300000003,3868895.29,81171.0,53244.0,5134521.39,4633807.1899999995,67064.0,8768.0,1979272.07,1379265.6,31670.0,1885.0,363880.83999999997,499849.57999999996,14343.0,294.0,69823.84,93136.77,2309.0,53.0,5348.04,22465.039999999997,717.0,12.0,1044.6200000000001,6254.0,482.43,484.07,0,229164.0,245557.0,1.0715339233035226,-16393.0,12639019.94,12124031.419999998,-0.020796650320398184,-0.0006610614167372333,FLAT,FLAT
2024-01-22,12,167.0,983.0,149231.75,1004.0,172.0,320.0,136449.99,338.98,71.0,1508.0,48192.05,2518.89,164.0,1469.0,94244.0,3534.2599999999998,179.0,5882.0,87185.91,21636.42,1319.0,13020.0,501326.87,66281.56999999999,305.0,10348.0,84443.51,94868.1,2219.0,25633.0,416111.24,462917.12,22135.0,50943.0,2433036.34,2031970.84,57873.0,49809.0,3156564.23,4021635.26,41091.0,5934.0,916181.73,872330.3099999999,17098.0,346.0,142255.73,81549.03,15327.0,117.0,53272.68,39263.16,1948.0,44.0,3313.7200000000003,18508.0,1645.0,23.0,1751.0,11976.0,482.43,483.75,0,161713.0,166379.0,1.0288535862915853,-4666.0,8223560.749999999,7730331.9399999995,-0.03091589116110375,0.00018604651162785487,FLAT,FLAT
2024-01-22,13,27.0,826.0,23123.059999999998,837.98,111.0,2544.0,82078.83,2545.99,19.0,2192.0,12353.0,2350.63,238.0,3140.0,126313.90999999999,5840.860000000001,252.0,2356.0,113436.12000000001,5905.62,1343.0,13435.0,474739.56,60097.799999999996,600.0,15239.0,143373.57,129701.53,6787.0,49814.0,1002457.89,954665.22,50552.0,83213.0,4198988.28,3714169.47,87955.0,43536.0,3288411.3,4025820.75,55686.0,3132.0,682186.96,536580.76,28326.0,366.0,127186.13,97164.72,13434.0,381.0,26577.75,139098.19,1939.0,47.0,2074.81,20894.0,1629.0,29.0,1629.0,16287.0,482.43,483.84,0,248898.0,220250.0,0.884900642030531,28648.0,10304930.170000002,9711960.52,-0.029623464462250736,-0.00042369378306874927,FLAT,FLAT
2024-01-22,14,3671.0,32.0,3166650.56,32.0,42.0,6381.0,31754.02,6381.0,167.0,2476.0,109431.0,2536.41,74.0,2681.0,42502.020000000004,2705.85,187.0,4442.0,87536.04,5471.24,21072.0,4134.0,7402378.5600000005,9500.89,3867.0,32131.0,1001288.05,135609.13999999998,2666.0,29338.0,445908.74,268127.21,32045.0,63827.0,2506879.18,1742234.14,80241.0,36367.0,2278618.35,2644245.07,53479.0,6844.0,389588.97,1029399.04,23795.0,789.0,68948.8,187718.66999999998,7867.0,53.0,8449.96,17116.04,9329.0,125.0,9354.32,52767.99999999999,47.0,25.0,47.0,12785.0,482.43,483.635,0,238549.0,189645.0,0.7949939006250498,48904.0,17549335.570000004,6116629.699999999,-0.4830863959938331,-0.00023778262532696943,FLAT,FLAT
2024-01-22,15,1700.0,154.0,1470708.22,154.0,420.0,40.0,322788.63,40.0,1240.0,674.0,863648.82,683.99,225.0,6466.0,131015.03,6469.53,359.0,4755.0,168712.07,4755.99,31964.0,24212.0,12220157.51,25124.79,1668.0,14824.0,449373.78,22042.49,3719.0,36684.0,638784.84,94932.7,41235.0,54953.0,3343692.96,461633.94,96800.0,48695.0,2016124.81,2189089.54,66067.0,4737.0,243707.47,590444.16,28770.0,801.0,29988.01,176685.66,6350.0,548.0,6376.860000000001,164665.63,372.0,498.0,372.0,207169.75,2.0,107.0,2.0,55002.04,482.43,483.52,0,280891.0,198148.0,0.7054266601645997,82743.0,21905453.009999998,3998894.21,-0.691256901705447,0.0009099933818663071,UP,UP
2024-01-23,9,39.0,1195.0,30774.0,2189.31,24.0,1411.0,16760.01,3271.15,149.0,10486.0,88058.0,40895.79,430.0,19002.0,213945.67,111806.06,265.0,14999.0,105846.9,146726.58,570.0,16573.0,176895.38,291841.85000000003,1918.0,38899.0,423788.81,1248112.54,11695.0,59107.0,1750329.4100000001,3463590.1,55175.0,51588.0,4976781.75,5109783.569999999,60457.0,5926.0,2988688.65,943090.89,26205.0,906.0,602622.4,205925.24,15162.0,237.0,132930.23,74575.20999999999,21379.0,46.0,67132.28,19166.010000000002,3797.0,51.0,5512.42,26239.05,6393.0,1.0,6393.0,627.0,483.45,483.96,1,203658.0,220427.0,1.0823390193359341,-16769.0,11586458.91,11687840.350000001,0.0043559395222796055,-0.0014360690966195382,DOWN,DOWN
2024-01-23,10,155.0,2079.0,118220.81000000001,2348.48,34.0,1301.0,22621.0,2412.59,111.0,2258.0,60748.979999999996,6211.67,246.0,17331.0,114249.14,80749.43000000001,475.0,21901.0,182803.85,161174.27,12861.0,27758.0,3219451.68,405029.24,5115.0,67719.0,895385.39,1888990.4100000001,41259.0,137667.0,4547308.12,7770817.51,102445.0,78819.0,6806469.46,7930183.27,118256.0,9241.0,4217692.91,1508631.5899999999,35587.0,1951.0,494660.39,465116.2,28403.0,623.0,135772.56,215270.95,7914.0,94.0,16127.140000000001,42522.97,2774.0,24.0,3109.57,13037.0,4822.0,9.0,4822.0,5870.0,483.45,483.265,1,360457.0,368775.0,1.0230762615235018,-8318.0,20839443.0,20498365.579999994,-0.008250979713642026,0.0004966219362047916,FLAT,FLAT
2024-01-23,11,37.0,121.0,27608.0,136.02,6.0,1955.0,3753.0,3803.06,145.0,2794.0,77175.97,6922.66,313.0,10919.0,133081.78,43244.479999999996,391.0,12997.0,129491.31,84156.89,10175.0,23917.0,2361424.15,312926.05,6757.0,50724.0,1011367.31,1383123.61,64760.0,81696.0,5386692.86,4851855.97,83114.0,33580.0,3363121.33,3729403.44,40673.0,4344.0,659880.43,808238.45,17166.0,457.0,106119.03,130099.27,7734.0,64.0,20516.22,23761.0,1690.0,37.0,2296.25,17934.0,6073.0,33.0,6075.0,19124.01,480.0,4.0,480.0,2687.0,483.45,483.505,1,239514.0,223642.0,0.9337324749286734,15872.0,13289082.64,11417415.909999998,-0.07575604961634383,0.000837633530160037,UP,UP
2024-01-23,12,10.0,442.0,7527.0,443.82,15.0,570.0,9966.0,616.9300000000001,82.0,9684.0,45766.97,16533.04,75.0,3206.0,33262.979999999996,9295.06,1335.0,13521.0,455299.48,61277.850000000006,19781.0,11056.0,4815560.2700000005,77977.11,3478.0,32268.0,565802.98,531237.92,52859.0,65297.0,4642187.93,2793325.32,65688.0,28620.0,2565353.3,2669885.16,30772.0,1692.0,434358.84,269617.18,25734.0,425.0,147973.22999999998,111334.1,15902.0,120.0,32847.21,43328.0,2184.0,8.0,2561.1800000000003,3653.99,785.0,0.0,785.0,0.0,3.0,0.0,3.0,0.0,483.45,483.91,1,218703.0,166909.0,0.7631765453616861,51794.0,13759255.370000001,6588525.4799999995,-0.35240844900291174,0.00012398999814015445,FLAT,FLAT
